ID,Sport,League,Home,Away,Time,Odds Count
football:pachuca:américa:20260119,football,Liga MX,CF Pachuca,CF América,2026-01-19 01:00:00,166
football:palermo:spezia:20260118,football,Serie B,Palermo,Spezia,2026-01-18 16:15:00,117
football:panama:mexiko:20260123,football,Internationella Vänskapsmatcher,Panama,Mexiko,2026-01-23 01:00:00,3
football:panargiakos:ps pae kalamata:20260118,football,Superleague 2,Panargiakos,PS PAE Kalamata,2026-01-18 13:00:00,68
football:panetolikos agrinio:levadiakos:20260119,football,Super League,Panetolikos Agrinio,Levadiakos,2026-01-19 16:00:00,113
football:panionios:apo ellas syros:20260118,football,Superleague 2,Panionios,APO Ellas Syros,2026-01-18 13:00:00,69
football:paok thessaloniki:betis:20260122,football,Europa League,PAOK Thessaloniki,Real Betis,2026-01-22 17:45:00,92
football:paok thessaloniki:ofi kreta:20260118,football,Super League,PAOK Thessaloniki,OFI Kreta,2026-01-18 17:00:00,39
football:paredes:amarante:20260118,football,Liga 3,Paredes,Amarante,2026-01-18 15:00:00,68
football:paris luvsitigre:lyon fc_pitbull:20260118,football,Esports Battle (2x4min),Paris (LuvSiTigre),Lyon (Fc_Pitbull),2026-01-18 12:54:00,28
football:paris luvsitigre:marseille shocker23:20260118,football,Esports Battle (2x4min),Paris (LuvSiTigre),Marseille (Shocker23),2026-01-18 13:42:00,28
football:paris luvsitigre:nice krissnusa7:20260118,football,Esports Battle (2x4min),Paris (LuvSiTigre),Nice (Krissnusa7),2026-01-18 14:06:00,28
football:paris totti:liverpool gangsta_panda:20260118,football,eSports Battle (2x6 min),Paris (Totti),Liverpool (GanGsta_Panda),2026-01-18 13:02:00,26
football:pec zwolle d:psv eindhoven d:20260118,football,Eredivisie - Damer,PEC Zwolle (d),PSV Eindhoven (d),2026-01-18 15:45:00,16
football:penedenseal:crbal:20260118,football,Alagoano,Penedense-AL,CRB-AL,2026-01-18 19:00:00,68
football:perugia:gubbio:20260118,football,Serie C Girone B,Perugia,Gubbio,2026-01-18 13:30:00,16
football:pescara:modena:20260118,football,Serie B,Pescara,Modena,2026-01-18 14:00:00,124
football:petrolul ploieşti:universitatea craiova:20260119,football,Liga I,Petrolul Ploieşti,Universitatea Craiova,2026-01-19 18:00:00,138
football:picerno:latina:20260118,football,Serie C Girone C,Picerno,Latina,2026-01-18 16:30:00,16
football:plymouth argyle:luton town:20260124,football,League One,Plymouth Argyle,Luton Town,2026-01-24 12:30:00,148
football:point fortin:club sando:20260118,football,TT Premier Football League,Point Fortin FC,Club Sando,2026-01-18 23:00:00,69
football:polen:albanien:20260326,football,VM-kval slutspel,Polen,Albanien,2026-03-26 13:00:00,120
football:pontedera:asd pineto:20260118,football,Serie C Girone B,Pontedera,ASD Pineto Calcio,2026-01-18 16:30:00,16
football:port of spain:la horquetta rangers:20260118,football,TT Premier Football League,AC Port of Spain,La Horquetta Rangers FC,2026-01-18 21:00:00,67
football:port vale:bristol city:20260214,football,FA-cupen,Port Vale,Bristol City,2026-02-14 15:00:00,3
football:port vale:exeter:20260124,football,League One,Port Vale,Exeter,2026-01-24 15:00:00,154
football:porto sport club:vitóriaba:20260118,football,Baiano,Porto Sport Club,Vitória-BA,2026-01-18 19:00:00,106
football:porto v1nx7:aston villa noen:20260118,football,Esports Battle (2x4min),Porto (V1nx7),Aston Villa (noeN),2026-01-18 14:52:00,28
football:portuguesarj:maricá:20260118,football,Carioca A,Portuguesa-RJ,Maricá FC,2026-01-18 23:30:00,115
football:potenza:casertana:20260118,football,Serie C Girone C,Potenza,Casertana,2026-01-18 13:30:00,16
football:preston:hull:20260120,football,The Championship,Preston,Hull ,2026-01-20 19:45:00,180
football:pro vercelli:union brescia:20260118,football,Serie C Girone A,Pro Vercelli,Union Brescia,2026-01-18 13:30:00,16
football:psg jur_kr:chelsea djamik:20260118,football,Cyber Live Arena (2x5 min),PSG (Jur_Kr),Chelsea (djamik),2026-01-18 13:58:00,27
football:psg jur_kr:liverpool bibib:20260118,football,Cyber Live Arena (2x5 min),PSG (Jur_Kr),Liverpool (BiBiB),2026-01-18 14:40:00,28
football:psg jur_kr:sevilla abr4m_5:20260118,football,Cyber Live Arena (2x5 min),PSG (Jur_Kr),Sevilla (abr4m_5),2026-01-18 14:54:00,26
football:pumas de la unam:club león:20260118,football,Liga MX,Pumas de la UNAM,Club León FC,2026-01-18 18:00:00,162
football:puskás academy:paksi se:20260124,football,NB 1,Puskás Academy,Paksi SE,2026-01-24 18:45:00,159
football:qarabağ ağdam:frankfurt:20260121,football,Champions League,Qarabağ Ağdam FK,Eintracht Frankfurt,2026-01-21 17:45:00,105
football:qatar:schweiz:20260612,football,VM 2026,Qatar,Schweiz,2026-06-12 18:00:00,156
football:raal la louvière:sinttruiden:20260124,football,Jupiler Pro League,RAAL La Louvière,Sint-Truiden,2026-01-24 15:00:00,152
football:racing santander:ud las palmas:20260118,football,La Liga 2,Racing Santander,UD Las Palmas,2026-01-18 15:15:00,150
football:raith rovers:queens park:20260124,football,Championship,Raith Rovers,Queen's Park,2026-01-24 15:00:00,119
football:rangers d:hibernian d:20260118,football,Premier League damer,Rangers (d),Hibernian (d),2026-01-18 16:10:00,16
football:rayo majadahonda:ub conquense:20260118,football,Segunda RFEF 5,CF Rayo Majadahonda,UB Conquense,2026-01-18 16:30:00,66
football:rb bragantinosp:botafogosp:20260118,football,Paulista A1,RB Bragantino-SP,Botafogo-SP,2026-01-18 21:15:00,178
football:reading:barnsley:20260124,football,League One,Reading,Barnsley,2026-01-24 15:00:00,154
football:real madrid:monaco:20260120,football,Champions League,Real Madrid CF,AS Monaco FC,2026-01-20 20:00:00,60
football:renate:albinoleffe:20260118,football,Serie C Girone A,Renate,Albinoleffe,2026-01-18 16:30:00,16
football:rennes:le havre:20260118,football,Ligue 1,Rennes,Le Havre,2026-01-18 16:15:00,206
football:rennes:lorient:20260124,football,Ligue 1,Rennes,Lorient,2026-01-24 16:00:00,167
football:rfc seraing:rfc de liege:20260124,football,Challenger Pro League,R.F.C. Seraing,RFC de Liege,2026-01-24 19:00:00,121
football:rijeka:slaven belupo:20260124,football,1. HNL League,Rijeka,Slaven Belupo,2026-01-24 16:15:00,71
football:rkc waalwijk:dordrecht:20260118,football,Eerste Divisie,RKC Waalwijk,FC Dordrecht,2026-01-18 13:30:00,155
football:rochdale:boreham wood:20260203,football,National League,Rochdale,Boreham Wood,2026-02-03 19:45:00,68
football:roda jc:top oss:20260123,football,Eerste Divisie,Roda JC ,TOP Oss,2026-01-23 19:00:00,156
football:roma asura:fenerbahce grellz:20260118,football,Esports Battle (2x4min),Roma (Asura),Fenerbahce (Grellz),2026-01-18 14:40:00,27
football:rosario central:belgrano:20260125,football,Liga Profesional Argentina,Rosario Central,Belgrano,2026-01-25 01:00:00,46
football:rotherham united:wimbledon:20260124,football,League One,Rotherham United,AFC Wimbledon,2026-01-24 15:00:00,140
football:royal antwerp:de charleroi:20260125,football,Jupiler Pro League,Royal Antwerp FC,Sporting de Charleroi,2026-01-25 12:30:00,116
football:rwdm47:patro eisden maasmechelen:20260124,football,Challenger Pro League,RWDM47,Patro Eisden Maasmechelen,2026-01-24 19:00:00,116
football:ràngers:futbol club ordino:20260118,football,Primera Division,FC Rànger's,Futbol Club Ordino,2026-01-18 15:00:00,69
football:salamanca cf uds:valladolid promesas:20260118,football,Segunda RFEF 1,Salamanca CF UDS,Real Valladolid Promesas,2026-01-18 16:00:00,64
football:salford city:bristol rovers:20260124,football,League Two,Salford City FC,Bristol Rovers,2026-01-24 15:00:00,125
football:salzburg nathana1l:porto v1nx7:20260118,football,Esports Battle (2x4min),Salzburg (Nathana1l),Porto (V1nx7),2026-01-18 14:40:00,27
football:sampaio correarj:botafogorj:20260118,football,Carioca A,Sampaio Correa-RJ,Botafogo-RJ,2026-01-18 23:30:00,116
football:samsunspor:kocaelispor:20260124,football,Turkish Super Lig,Samsunspor,Kocaelispor,2026-01-24 14:00:00,144
football:san jose:deportivo saprissa:20260123,football,Primera Division Costa Rica,Sporting San Jose FC,Deportivo Saprissa,2026-01-23 02:00:00,118
football:san lorenzo:lanús:20260123,football,Liga Profesional Argentina,San Lorenzo,Lanús,2026-01-23 22:00:00,187
football:sanluqueño:gimnàstic de tarragona:20260118,football,Primera RFEF 2,Atletico Sanluqueño CF,Gimnàstic de Tarragona,2026-01-18 19:30:00,64
football:santa catarina clube:joinvillesc:20260118,football,Catarinense,Santa Catarina Clube SC,Joinville-SC,2026-01-18 19:30:00,104
football:santossp:corinthianssp:20260122,football,Paulista A1,Santos-SP,Corinthians-SP,2026-01-22 22:30:00,179
football:saudiarabien:uruguay:20260615,football,VM 2026,Saudiarabien,Uruguay,2026-06-15 18:00:00,151
football:schweinfurt:viktoria köln:20260118,football,3. Liga,1. FC Schweinfurt 05,FC Viktoria Köln 1904,2026-01-18 15:30:00,71
football:sebaco:indigenas de matagalpa:20260119,football,Primera Division Nicaragua,Sebaco FC,Indigenas de Matagalpa FC,2026-01-19 00:00:00,16
football:sekhukhune united:stellenbosch fc:20260120,football,SA Premier Soccer League,Sekhukhune United,Stellenbosch F.C.,2026-01-20 17:30:00,107
football:senegal:morocco:20260118,football,Africa Cup of Nations,Senegal,Morocco,2026-01-18 19:00:00,214
football:serra brancapb:trezepb:20260118,football,Paraibano,Serra Branca-PB,Treze-PB,2026-01-18 21:00:00,70
football:servette:zürich:20260118,football,Super League,Servette,FC Zürich,2026-01-18 13:00:00,127
football:sevilla abr4m_5:chelsea djamik:20260118,football,Cyber Live Arena (2x5 min),Sevilla (abr4m_5),Chelsea (djamik),2026-01-18 14:12:00,28
football:sevilla abr4m_5:liverpool bibib:20260118,football,Cyber Live Arena (2x5 min),Sevilla (abr4m_5),Liverpool (BiBiB),2026-01-18 14:26:00,28
football:sevilla abr4m_5:manchester city int1ligent:20260118,football,Cyber Live Arena (2x5 min),Sevilla (abr4m_5),Manchester City (Int1liGenT),2026-01-18 13:58:00,28
football:sevilla abr4m_5:psg jur_kr:20260118,football,Cyber Live Arena (2x5 min),Sevilla (abr4m_5),PSG (Jur_Kr),2026-01-18 13:44:00,26
football:sevilla voron:madrid terry14:20260118,football,Cyber Live Arena (2x5 min),Sevilla (Voron),Real Madrid (Terry14),2026-01-18 13:06:00,27
football:sevilla:sociedad d:20260118,football,Primera División (d),Sevilla,Real Sociedad (d),2026-01-18 15:00:00,66
football:sharjah cultural club:al ittihad kalba uae:20260118,football,Arabian Gulf League,Sharjah Cultural Club,Al Ittihad Kalba (UAE),2026-01-18 15:45:00,27
football:sheffield wednesday:birmingham:20260120,football,The Championship,Sheffield Wednesday,Birmingham,2026-01-20 19:45:00,96
football:silkeborg:viborg:20260208,football,Danish Superliga,Silkeborg IF,Viborg FF,2026-02-08 13:00:00,124
football:sinttruiden:oh leuven:20260118,football,Jupiler Pro League,Sint-Truiden,OH Leuven,2026-01-18 18:15:00,167
football:sion:luzern:20260124,football,Super League,FC Sion,Luzern,2026-01-24 19:30:00,122
football:siracusa:audace cerignola:20260118,football,Serie C Girone C,Siracusa,Audace Cerignola,2026-01-18 13:30:00,16
football:slavia praha:barcelona:20260121,football,Champions League,SK Slavia Praha,FC Barcelona,2026-01-21 20:00:00,61
football:slovakien:kosovo:20260326,football,VM-kval slutspel,Slovakien,Kosovo,2026-03-26 13:00:00,117
football:sociedad de fútbol:barcelona:20260118,football,La Liga,Real Sociedad de Fútbol,FC Barcelona,2026-01-18 20:00:00,180
football:solihull moors:rochdale:20260121,football,National League,Solihull Moors,Rochdale,2026-01-21 19:45:00,71
football:south shields:southport:20260120,football,National League Norra,South Shields FC,Southport,2026-01-20 19:45:00,69
football:southampton w:bristol city d:20260118,football,FA-cupen (d),Southampton (W),Bristol City (d),2026-01-18 13:00:00,71
football:southampton:leicester city:20260214,football,FA-cupen,Southampton,Leicester City,2026-02-14 15:00:00,3
football:southampton:sheffield united:20260121,football,The Championship,Southampton,Sheffield United,2026-01-21 19:45:00,89
football:southend:eastleigh:20260120,football,National League,Southend,Eastleigh FC,2026-01-20 19:45:00,71
football:spanien ar2r:england double_s:20260118,football,Cyber Live Arena (2x5 min),Spanien (ar2r),England (Double_S),2026-01-18 12:56:00,27
football:spanien ar2r:france hd_08:20260118,football,Cyber Live Arena (2x5 min),Spanien (ar2r),France (HD_08),2026-01-18 12:42:00,28
football:spanien glumac:argentina bolec:20260118,football,eSports Battle (2x6 min),Spanien (Glumac),Argentina (Bolec),2026-01-18 14:24:00,26
football:spanien glumac:france elmagico:20260118,football,eSports Battle (2x6 min),Spanien (Glumac),France (Elmagico),2026-01-18 13:30:00,26
football:spanien:kap verdeöarna:20260615,football,VM 2026,Spanien,Kap Verdeöarna,2026-06-15 16:00:00,151
football:spanish town police:chapelton:20260118,football,Premier League,Spanish Town Police FC,Chapelton,2026-01-18 20:00:00,66
football:spezia:avellino:20260124,football,Serie B,Spezia,Avellino,2026-01-24 18:30:00,118
football:sport boys:cd los chankas:20260131,football,Liga 1,Sport Boys,CD Los Chankas,2026-01-31 18:00:00,144
football:sport huancayo:alianza lima:20260130,football,Liga 1,Sport Huancayo,Alianza Lima,2026-01-30 17:00:00,174
football:sportivo ameliano:rubio ñú:20260125,football,Primera Paraguay,Sportivo Ameliano,Rubio Ñú,2026-01-25 23:15:00,115
football:sportivo trinidense:olimpia asuncion:20260303,football,Copa Sudamericana,Sportivo Trinidense,Olimpia Asuncion,2026-03-03 15:00:00,118
football:st albans city:hashtag united fc:20260120,football,Isthmian Ligan Premier Division,St Albans City,Hashtag United F.C.,2026-01-20 19:45:00,74
football:st johnstone:dunfermline athletic:20260124,football,Championship,St Johnstone,Dunfermline Athletic,2026-01-24 15:00:00,115
football:st pauli:hamburger:20260123,football,Bundesliga,FC St. Pauli 1910,Hamburger SV,2026-01-23 19:30:00,96
football:standard liège:gent:20260123,football,Jupiler Pro League,Standard Liège,KAA Gent,2026-01-23 19:45:00,152
football:stevenage:bolton:20260120,football,League One,Stevenage FC,Bolton,2026-01-20 19:45:00,151
football:stevenage:mansfield town:20260124,football,League One,Stevenage FC,Mansfield Town,2026-01-24 15:00:00,155
football:stoke city d:halifax fc w:20260118,football,National League (d),Stoke City (d),Halifax FC (W),2026-01-18 14:00:00,16
football:stoke:fulham:20260214,football,FA-cupen,Stoke,Fulham,2026-02-14 15:00:00,3
football:stoke:middlesbrough:20260121,football,The Championship,Stoke,Middlesbrough,2026-01-21 20:00:00,108
football:strasbourg:metz:20260118,football,Ligue 1,Strasbourg,Metz ,2026-01-18 14:00:00,207
football:stuttgart:union berlin:20260118,football,Bundesliga,VfB Stuttgart,1. FC Union Berlin,2026-01-18 14:30:00,216
football:sutton united:woking:20260120,football,National League,Sutton United,Woking,2026-01-20 19:45:00,75
football:swansea:blackburn rovers:20260120,football,The Championship,Swansea,Blackburn Rovers,2026-01-20 19:45:00,174
football:sydney fc d:brisbane roar fc d:20260204,football,A-League (d),Sydney FC (d),Brisbane Roar FC (d),2026-02-04 08:30:00,73
football:são bernardosp:noroestesp:20260118,football,Paulista A1,FC São Bernardo-SP,Noroeste-SP,2026-01-18 18:00:00,131
football:são joseensepr:operáriopr:20260118,football,Paranaense,São Joseense-PR,Operário-PR,2026-01-18 21:30:00,110
football:são paulosp:flamengorj:20260128,football,Brasileirao Serie A,São Paulo-SP,Flamengo-RJ,2026-01-28 18:00:00,149
football:são paulosp:portuguesasp:20260121,football,Paulista A1,São Paulo-SP,Portuguesa-SP,2026-01-21 22:30:00,115
football:talleres:newells old boys:20260124,football,Liga Profesional Argentina,Talleres,Newell's Old Boys,2026-01-24 01:15:00,153
football:ternana calcio w:lazio d:20260118,football,Serie A (W),Ternana Calcio (W),Lazio (d),2026-01-18 14:00:00,66
football:tigre:estudiantes de río cuarto:20260126,football,Liga Profesional Argentina,Tigre,Estudiantes de Río Cuarto,2026-01-26 00:00:00,47
football:timberwolves:newcastle:20260118,football,Premier League,Wolves,Newcastle United,2026-01-18 14:00:00,214
football:tjeckien:irland:20260326,football,VM-kval slutspel,Tjeckien,Irland,2026-03-26 13:00:00,117
football:torino:roma:20260118,football,Serie A,Torino FC,AS Roma,2026-01-18 17:00:00,142
football:tottenham sadalczyk:milan schabson:20260118,football,Cyber Live Arena (2x5 min),Tottenham (sadalczyk),Milan (Schabson),2026-01-18 14:30:00,27
football:tottenham:borussia dortmund:20260120,football,Champions League,Tottenham Hotspur FC,BV Borussia 09 Dortmund,2026-01-20 20:00:00,113
football:trabzonspor:kasımpaşa:20260123,football,Turkish Super Lig,Trabzonspor,Kasımpaşa SK,2026-01-23 17:00:00,150
football:trapani:asd sorrento:20260118,football,Serie C Girone C,Trapani,ASD Sorrento 1945,2026-01-18 13:30:00,16
football:treasure beach:cavalier:20260118,football,Premier League,Treasure Beach FC,Cavalier,2026-01-18 20:00:00,69
football:trofense:ad marco:20260118,football,Liga 3,Trofense,AD Marco 09,2026-01-18 15:00:00,68
football:truro city:brackley town:20260120,football,National League,Truro City,Brackley Town,2026-01-20 19:45:00,75
football:turkiet:rumänien:20260326,football,VM-kval slutspel,Turkiet,Rumänien,2026-03-26 13:00:00,127
football:tyskland maslja:spanien glumac:20260118,football,eSports Battle (2x6 min),Tyskland (Maslja),Spanien (Glumac),2026-01-18 14:06:00,26
football:tyskland:curacao:20260614,football,VM 2026,Tyskland,Curacao,2026-06-14 17:00:00,139
football:ud ibiza:murcia:20260118,football,Primera RFEF 2,UD Ibiza,Real Murcia,2026-01-18 17:15:00,68
football:ud las palmas:córdoba:20260124,football,La Liga 2,UD Las Palmas,Córdoba CF,2026-01-24 17:30:00,155
football:ud logroñés:sd amorebieta:20260118,football,Segunda RFEF 2,UD Logroñés,SD Amorebieta,2026-01-18 16:00:00,71
football:ud mutilvera:tudelano:20260118,football,Segunda RFEF 2,UD Mutilvera,Tudelano,2026-01-18 15:30:00,68
football:ukraina:sverige:20260326,football,VM-kval slutspel,Ukraina,Sverige,2026-03-26 19:45:00,123
football:union berlin:borussia dortmund:20260124,football,Bundesliga,1. FC Union Berlin,BV Borussia 09 Dortmund,2026-01-24 17:30:00,8
football:universidad de chile:palestino:20260303,football,Copa Sudamericana,Universidad de Chile,Palestino,2026-03-03 15:00:00,120
football:universidade catolica:huachipato:20260120,football,Super Cup,Universidade Catolica,Huachipato,2026-01-20 22:00:00,116
football:universitario de deportes:asociación deportiva tarma:20260201,football,Liga 1,Universitario de Deportes,Asociación Deportiva Tarma,2026-02-01 23:00:00,150
football:universitatea cluj:csm unirea slobozia:20260124,football,Liga I,Universitatea Cluj,CSM Unirea Slobozia,2026-01-24 15:00:00,142
football:universitatea craiova:botoşani:20260124,football,Liga I,Universitatea Craiova,FC Botoşani,2026-01-24 18:00:00,156
football:união leiria:vizela:20260121,football,Liga 2,União Leiria,Vizela,2026-01-21 18:00:00,75
football:unión de santa fe:platense:20260122,football,Liga Profesional Argentina,Unión de Santa Fe,Platense,2026-01-22 23:00:00,145
football:up langreo:rc deportivo fabril:20260118,football,Segunda RFEF 1,UP Langreo,RC Deportivo Fabril,2026-01-18 16:00:00,66
football:usa:paraguay:20260612,football,VM 2026,USA,Paraguay,2026-06-12 18:00:00,153
football:utc cajamarca:grau:20260130,football,Liga 1,UTC Cajamarca,Atletico Grau,2026-01-30 20:15:00,154
football:utrecht w:hera united w:20260118,football,Eredivisie - Damer,FC Utrecht (W),HERA United (W),2026-01-18 15:45:00,16
football:uzbekistan:colombia:20260617,football,VM 2026,Uzbekistan,Colombia,2026-06-17 18:00:00,45
football:valencia supermario:club palkan:20260118,football,Cyber Live Arena (2x5 min),Valencia (SuperMario),Athletic Club (palkan),2026-01-18 13:06:00,27
football:valencia supermario:madrid terry14:20260118,football,Cyber Live Arena (2x5 min),Valencia (SuperMario),Real Madrid (Terry14),2026-01-18 12:52:00,28
football:valladolid:albacete balompié:20260124,football,La Liga 2,Valladolid,Albacete Balompié,2026-01-24 13:00:00,141
football:varaždin:hnk gorica:20260123,football,1. HNL League,Varaždin,HNK Gorica,2026-01-23 15:00:00,71
football:vasco da gamarj:nova iguaçurj:20260118,football,Carioca A,Vasco da Gama-RJ,Nova Iguaçu-RJ,2026-01-18 21:00:00,176
football:vejle boldklub:fredericia:20260209,football,Superligaen,Vejle Boldklub,FC Fredericia,2026-02-09 18:00:00,123
football:viktoria plzeň:porto:20260122,football,Europa League,FC Viktoria Plzeň,FC Porto,2026-01-22 17:45:00,173
football:villarreal kraftvk:atleti wboy:20260118,football,Esports Battle (2x4min),Villarreal (KraftVK),Atleti (Wboy),2026-01-18 13:12:00,26
football:villarreal kraftvk:barcelona bomb1to:20260118,football,Esports Battle (2x4min),Villarreal (KraftVK),Barcelona (Bomb1to),2026-01-18 14:36:00,27
football:villarreal kraftvk:club arcos:20260118,football,Esports Battle (2x4min),Villarreal (KraftVK),Athletic Club (Arcos),2026-01-18 14:00:00,27
football:villarreal kraftvk:madrid laikingdast:20260118,football,Esports Battle (2x4min),Villarreal (KraftVK),Real Madrid (LaikingDast),2026-01-18 13:48:00,27
football:villarreal:ajax:20260120,football,Champions League,Villarreal CF,AFC Ajax,2026-01-20 20:00:00,109
football:vitesse:ado den haag:20260123,football,Eerste Divisie,Vitesse,ADO Den Haag,2026-01-23 19:00:00,155
football:vitoria guimarães b:fafe:20260118,football,Liga 3,Vitoria Guimarães B,Fafe,2026-01-18 15:00:00,73
football:vitoria guimarães:porto:20260118,football,Primeira Liga,Vitoria Guimarães,FC Porto,2026-01-18 20:30:00,147
football:vitóriaba:remopa:20260128,football,Brasileirao Serie A,Vitória-BA,Remo-PA,2026-01-28 18:00:00,206
football:volendam:utrecht:20260118,football,Eredivisie,FC Volendam,FC Utrecht,2026-01-18 13:30:00,206
football:volos nps:atromitos aten:20260119,football,Super League,Volos NPS,Atromitos Aten,2026-01-19 18:00:00,118
football:wales:bosnienhercegovina:20260326,football,VM-kval slutspel,Wales,Bosnien-Hercegovina,2026-03-26 13:00:00,116
football:walsall:accrington stanley:20260124,football,League Two,Walsall,Accrington Stanley,2026-01-24 15:00:00,116
football:watford:portsmouth:20260121,football,The Championship,Watford,Portsmouth ,2026-01-21 19:45:00,100
football:wealdstone:tamworth:20260121,football,National League,Wealdstone,Tamworth,2026-01-21 19:45:00,75
football:welwalo adigrat university:sheger ketema:20260121,football,Premier League,Welwalo Adigrat University FC,Sheger Ketema,2026-01-21 10:00:00,39
football:west bromwich:norwich city:20260120,football,The Championship,West Bromwich,Norwich City,2026-01-20 19:45:00,45
football:western sydney wanderers:perth glory:20260125,football,A-League,Western Sydney Wanderers FC,Perth Glory FC,2026-01-25 06:00:00,151
football:wigan athletic:plymouth argyle:20260310,football,League One,Wigan Athletic,Plymouth Argyle,2026-03-10 19:45:00,152
football:willem ii:vvv venlo:20260123,football,Eerste Divisie,Willem II,VVV Venlo,2026-01-23 19:00:00,153
football:wolaitta dicha:bahir dar:20260120,football,Premier League,Wolaitta Dicha SC,Bahir Dar FC,2026-01-20 12:00:00,39
football:wrexham:ipswich town:20260213,football,FA-cupen,Wrexham,Ipswich Town,2026-02-13 19:45:00,3
football:wrexham:leicester city:20260120,football,The Championship,Wrexham,Leicester City,2026-01-20 20:00:00,157
football:wycombe:peterborough:20260124,football,League One,Wycombe,Peterborough,2026-01-24 15:00:00,146
football:xerez:águilas:20260118,football,Segunda RFEF 4,Xerez CD,Águilas FC,2026-01-18 17:00:00,68
football:yeovil town:aldershot:20260120,football,National League,Yeovil Town,Aldershot,2026-01-20 19:45:00,75
football:ypirangars:internacionalrs:20260118,football,Gaúcho,Ypiranga-RS,Internacional-RS,2026-01-18 21:00:00,142
football:österrike:jordanien:20260616,football,VM 2026,Österrike,Jordanien,2026-06-16 04:00:00,152
football:ümraniyespor:serik belediyespor:20260118,football,1. Lig,Ümraniyespor,Serik Belediyespor,2026-01-18 16:00:00,69
